appid,game_title,tags,tag_count
373930,Sudden Strike 4,"Strategy, RTS, Real Time Tactics, World War II, Action RTS, Tactical, War, Historical, Tanks, Real-Time, Realistic, Military, Multiplayer, Singleplayer, Action, Wargame, Isometric, Sandbox, Level Editor, Combat",20
374320,DARK SOULS™ III,"Souls-like, Dark Fantasy, Difficult, RPG, Co-op, Atmospheric, Lore-Rich, Third Person, Exploration, Story Rich, Action RPG, Great Soundtrack, Adventure, Action, Multiplayer, PvP, Open World, Singleplayer, Character Customization, Replay Value",20
375820,Human Resource Machine,"Programming, Puzzle, Indie, Casual, Education, Simulation, Singleplayer, Automation, Touch-Friendly, Logic, Comedy, Difficult, Satire, Funny, Great Soundtrack, Sandbox, Experimental, 2D, Resource Management",19
377840,FINAL FANTASY IX,"JRPG, Story Rich, Great Soundtrack, Fantasy, RPG, Classic, Turn-Based Combat, Singleplayer, Adventure, Turn-Based, Atmospheric, Open World, Party-Based RPG, Funny, Cult Classic, Steampunk, Medieval, Exploration, Anime, Action",20
378648,The Witcher 3: Wild Hunt - Blood and Wine,"RPG, Open World, Story Rich, Atmospheric, Adventure, Singleplayer, Nudity, Mature, Fantasy, Great Soundtrack, Third Person, Choices Matter, Action, Dark Fantasy, Sexual Content, Action RPG, Vampire, Medieval, Magic, Multiple Endings",20
378649,The Witcher 3: Wild Hunt - Hearts of Stone,"RPG, Story Rich, Open World, Atmospheric, Mature, Fantasy, Third Person, Singleplayer, Adventure, Great Soundtrack, Nudity, Action, Choices Matter, Gore, Dark Fantasy, Magic, Horror, Action RPG, Sexual Content, Exploration",20
378720,Thea: The Awakening,"Strategy, RPG, Turn-Based, Survival, Fantasy, Turn-Based Strategy, Indie, Card Game, 4X, Singleplayer, Crafting, Dark Fantasy, Hex Grid, Resource Management, Choices Matter, Replay Value, Roguelike, Co-op, Nudity, Mythology",20
379720,DOOM,"FPS, Gore, Action, Shooter, Great Soundtrack, Demons, First-Person, Multiplayer, Fast-Paced, Singleplayer, Sci-fi, Horror, Atmospheric, Classic, Blood, Difficult, Remake, Zombies, Violent, Co-op",20
380150,STASIS,"Point & Click, Isometric, Sci-fi, Horror, Space, Adventure, Story Rich, Atmospheric, Singleplayer, Indie, Psychological Horror, Puzzle, Gore, 2.5D, 2D, Post-apocalyptic, Fantasy, Retro, Kickstarter, Cinematic",20
383270,Hue,"Indie, Puzzle, Adventure, Platformer, Colorful, Puzzle Platformer, Great Soundtrack, 2D, Singleplayer, Narration, Side Scroller, Metroidvania, Casual, 2D Platformer, Story Rich",15
383980,Rivals of Aether,"Fighting, 2D Fighter, Multiplayer, Pixel Graphics, Indie, Local Multiplayer, Competitive, Platformer, Games Workshop, Moddable, 2D, 4 Player Local, Great Soundtrack, Action, Controller, Arcade, Beat 'em up, Singleplayer, Retro, GameMaker",20
384110,Pathologic Classic HD,"Atmospheric, Story Rich, Survival, Cult Classic, Psychological Horror, Dark, Horror, First-Person, RPG, Singleplayer, Great Soundtrack, Adventure, Indie, Difficult, Choices Matter, Open World, Classic, Walking Simulator, Action, Mature",20
386940,Ultimate Chicken Horse,"Multiplayer, Party, Funny, Local Co-Op, PvP, Platformer, Party Game, Local Multiplayer, Level Editor, Precision Platformer, 4 Player Local, Online Co-Op, Casual, Competitive, Family Friendly, Parkour, 2D, Cute, Action, 2D Platformer",20
387290,Ori and the Blind Forest: Definitive Edition,"Atmospheric, Great Soundtrack, Metroidvania, 2D, Platformer, Adventure, Story Rich, Singleplayer, Cute, Difficult, Action, Fantasy, Indie, Puzzle, Side Scroller, Controller, Open World, Family Friendly, 2.5D, Beautiful",20
388320,1979 Revolution: Black Friday,"Indie, Adventure, Choices Matter, Political, Historical, Action, Story Rich, Choose Your Own Adventure, Singleplayer, Multiple Endings, Point & Click, Atmospheric, Exploration, Replay Value, Great Soundtrack, Short, Violent, 3D Vision, Third Person, Cold War",20
388410,Darksiders II Deathinitive Edition,"Action, Hack and Slash, Adventure, RPG, Loot, Open World, Singleplayer, Third Person, Fantasy, Puzzle, Story Rich, Great Soundtrack, Action RPG, Dark Fantasy, Parkour, Spectacle fighter, Gore, Controller, Metroidvania, Souls-like",20
388880,Oxenfree,"Story Rich, Choices Matter, Atmospheric, Indie, Supernatural, Female Protagonist, Mystery, Adventure, Horror, Great Soundtrack, Singleplayer, Multiple Endings, Psychological Horror, Thriller, Walking Simulator, Side Scroller, 2.5D, 2D, Short, Lovecraftian",20
389140,Horizon Chase Turbo,"Racing, Arcade, Indie, Casual, Retro, Sports, Action, Local Multiplayer, Great Soundtrack, 4 Player Local, Split Screen, Local Co-Op, Nostalgia, Singleplayer, Driving, 1990's, Colorful, Old School, Multiplayer, Epic",20
391220,Rise of the Tomb Raider™,"Adventure, Action, Female Protagonist, Story Rich, Singleplayer, Third Person, Exploration, Open World, Action-Adventure, Survival, Puzzle, Stealth, Atmospheric, Third-Person Shooter, Parkour, Shooter, RPG, Multiplayer, Great Soundtrack, Quick-Time Events",20
391540,Undertale,"Great Soundtrack, Story Rich, Choices Matter, 2D, Multiple Endings, Pixel Graphics, Funny, RPG, Singleplayer, Indie, Comedy, Replay Value, Bullet Hell, Cute, Memes, Retro, Dark, Psychological Horror, Dating Sim, Horror",20
392110,ENDLESS™ Space 2,"Strategy, Space, Sci-fi, 4X, Multiplayer, War, Turn-Based Strategy, Turn-Based, Grand Strategy, Great Soundtrack, Singleplayer, Action, Open World, Atmospheric, Moddable, Co-op, Sandbox, RPG, Indie, RTS",20
393380,Squad,"Military, Realistic, FPS, Multiplayer, Tactical, Shooter, Team-Based, War, First-Person, Action, Massively Multiplayer, Strategy, Modern, Simulation, Wargame, Base Building, Open World, Immersive Sim, Atmospheric, PvP",20
393520,Iconoclasts,"Indie, Pixel Graphics, Metroidvania, Action, 2D, Female Protagonist, Adventure, Story Rich, Platformer, Puzzle Platformer, Great Soundtrack, Singleplayer, Colorful, Action-Adventure, Side Scroller, Puzzle, Cute, Sci-fi, Exploration, Open World",20
394970,DEADBOLT,"Stealth, Pixel Graphics, Great Soundtrack, Indie, 2D, Action, Difficult, Gore, Singleplayer, Side Scroller, Shooter, Blood, Atmospheric, Violent, Zombies, Strategy, Vampire, Dark, Platformer, Horror",20
398850,Epistory - Typing Chronicles,"Typing, Adventure, Narrative, Exploration, Indie, Story Rich, Singleplayer, Colorful, Female Protagonist, Magic, RPG, Atmospheric, Action, Open World, Isometric, Top-Down, Action-Adventure, Moddable, Soundtrack, Great Soundtrack",20
401920,The Binding of Isaac: Afterbirth,"Action Roguelike, Replay Value, Difficult, Indie, Great Soundtrack, Dungeon Crawler, Roguelike, Singleplayer, Action, Dark, Adventure, Roguelite, Pixel Graphics, Gore, Survival, Co-op, 2D, Atmospheric, Procedural Generation, Horror",20
410710,System Shock: Enhanced Edition,"Immersive Sim, Cyberpunk, Classic, RPG, Sci-fi, Horror, FPS, Action, Adventure, First-Person, Retro, Cult Classic, 1990's, Singleplayer, Atmospheric, Great Soundtrack, Story Rich, Pixel Graphics, Shooter, Metroidvania",20
412830,STEINS;GATE,"Visual Novel, Story Rich, Anime, Time Travel, Sci-fi, Great Soundtrack, Multiple Endings, Choices Matter, Singleplayer, Science, Atmospheric, Adventure, Romance, Mystery, Psychological Horror, Thriller, Memes, Dating Sim, Horror, Casual",20
413150,Stardew Valley,"Farming Sim, Pixel Graphics, Multiplayer, Life Sim, RPG, Relaxing, Agriculture, Simulation, Crafting, Sandbox, Indie, Building, Casual, Singleplayer, Open World, 2D, Dating Sim, Cute, Great Soundtrack, Fishing",20
413410,Danganronpa: Trigger Happy Havoc,"Anime, Visual Novel, Mystery, Detective, Horror, Story Rich, Great Soundtrack, Singleplayer, Psychological Horror, Adventure, Dark Comedy, Dark Humor, Puzzle, Point & Click, Funny, Comedy, Exploration, Survival, Action, Memes",20
413420,Danganronpa 2: Goodbye Despair,"Anime, Detective, Visual Novel, Mystery, Horror, Story Rich, Great Soundtrack, Singleplayer, Psychological Horror, Adventure, Dark Comedy, Puzzle, Atmospheric, Dark, Comedy, Mature, Memes, Funny, Dating Sim, Walking Simulator",20
414340,Hellblade: Senua's Sacrifice,"Atmospheric, Psychological, Female Protagonist, Story Rich, Mythology, Singleplayer, Dark, Adventure, Horror, Third Person, Dark Fantasy, Action, Violent, Indie, Walking Simulator, Hack and Slash, Action-Adventure, Fantasy, Realistic, Blood",20
415200,Motorsport Manager,"Management, Racing, Simulation, Strategy, Sports, Automobile Sim, Singleplayer, Difficult, Multiplayer, Action, Great Soundtrack, Economy",12
417290,Ghost of a Tale,"Adventure, Stealth, Atmospheric, Cute, RPG, Singleplayer, Fantasy, Indie, Third Person, Medieval, Action, Open World, Funny, Story Rich, Narration, Action RPG, Exploration, Great Soundtrack, Puzzle, Horror",20
418460,Rising Storm 2: Vietnam,"FPS, Wargame, Military, Cold War, War, PvP, Massively Multiplayer, Immersive Sim, Historical, First-Person, Horror, Gore, Team-Based, Realistic, Vehicular Combat, Action, Simulation, Multiplayer, Tactical, Atmospheric",20
420530,OneShot,"Story Rich, Pixel Graphics, Indie, Cute, Puzzle, Great Soundtrack, Atmospheric, Singleplayer, Choices Matter, Adventure, Multiple Endings, RPGMaker, 2D, Exploration, Surreal, RPG, Replay Value, Psychological Horror, Casual, Anime",20
424840,Little Nightmares,"Horror, Atmospheric, Adventure, Singleplayer, Puzzle Platformer, Dark, Puzzle, Indie, Story Rich, Stealth, Platformer, Psychological Horror, Great Soundtrack, 2.5D, Third Person, Survival Horror, Female Protagonist, Short, Action, Strategy",20
425580,The Room Two,"Puzzle, Mystery, Point & Click, Atmospheric, Hidden Object, Horror, Adventure, Indie, Singleplayer, Lovecraftian, Short, Psychological Horror, Dark, First-Person, Steampunk, Casual, Story Rich, Escape Room, Great Soundtrack",19
427520,Factorio,"Automation, Base Building, Resource Management, Sandbox, Crafting, Strategy, Multiplayer, Survival, Management, Open World, Building, Co-op, 2D, Moddable, Singleplayer, Trains, Simulation, Pixel Graphics, City Builder, Indie",20
428550,Momodora: Reverie Under The Moonlight,"Metroidvania, 2D Platformer, Side Scroller, 2D, Exploration, Pixel Graphics, Female Protagonist, Souls-like, Spectacle fighter, Difficult, Cute, Platformer, Action, Controller, Anime, Colorful, Fantasy, Dark Fantasy, Magic, Atmospheric",20
428660,Deliver Us The Moon,"Adventure, Indie, Action, Space, Sci-fi, Short, Atmospheric, Singleplayer, Story Rich, Puzzle, Mystery, Space Sim, Exploration, Drama, Simulation, Action-Adventure, Walking Simulator, Survival, Third Person, First-Person",20
434050,Duke Nukem 3D: 20th Anniversary World Tour,"FPS, Classic, Action, Gore, 1990's, Retro, First-Person, Shooter, Boomer Shooter, Singleplayer, Adventure, Funny, Nudity, Aliens, Multiplayer, Comedy, Great Soundtrack, Co-op, Remake, Memes",20
435150,Divinity: Original Sin 2 - Definitive Edition,"Tactical RPG, RPG, Turn-Based Strategy, Fantasy, Story Rich, Character Customization, CRPG, Exploration, Party-Based RPG, Strategy RPG, PvP, Female Protagonist, Co-op Campaign, Local Co-Op, Choices Matter, Isometric, Romance, Strategy, Moddable, Funny",20
435530,The Final Station,"Pixel Graphics, Post-apocalyptic, Survival, Indie, 2D, Adventure, Zombies, Action, Trains, Atmospheric, Story Rich, Singleplayer, Resource Management, Horror, Shooter, Side Scroller, Great Soundtrack, Sci-fi, Platformer, Short",20
436670,The Legend of Heroes: Trails in the Sky the 3rd,"JRPG, RPG, Great Soundtrack, Story Rich, Anime, Turn-Based, Singleplayer, Fantasy, Turn-Based Combat, Dungeon Crawler",10
443810,This Is the Police,"Strategy, Management, Story Rich, Crime, Indie, Choices Matter, Singleplayer, Detective, Simulation, Noir, Atmospheric, Adventure, Mature, Great Soundtrack, Political, Villain Protagonist, Visual Novel, Kickstarter, Memes, Nudity",20
445190,Expeditions: Viking,"RPG, Turn-Based, Vikings, Strategy, Historical, Character Customization, Story Rich, Choices Matter, Medieval, Singleplayer, Turn-Based Combat, CRPG, Indie, Turn-Based Tactics, Tactical RPG, Tactical, Hex Grid, Adventure, Open World, Female Protagonist",20
446800,Transport Fever,"Flight, City Builder, Sandbox, Building, Driving, Economy, Management, Trains, Transportation, Strategy, Relaxing, Open World, Procedural Generation, Simulation, Realistic, Moddable, Adventure, Resource Management, Multiplayer, Singleplayer",20
447530,VA-11 Hall-A: Cyberpunk Bartender Action,"Cyberpunk, Visual Novel, Pixel Graphics, Casual, Story Rich, Female Protagonist, Dystopian, LGBTQ+, Choices Matter, Point & Click, Simulation, Anime, Memes, Transhumanism, 2D, Life Sim, Adventure, Funny, Cute, Sci-fi",20
447820,Day of Infamy,"World War II, FPS, Multiplayer, War, Realistic, Shooter, Action, Military, Singleplayer, Tactical, First-Person, Strategy, Co-op, Historical, Gore, Indie, Simulation, Online Co-Op, Open World, Violent",20
451020,Battle Chasers: Nightwar,"RPG, Turn-Based Combat, Singleplayer, JRPG, Dungeon Crawler, Fantasy, Indie, Turn-Based, Atmospheric, Comic Book, Great Soundtrack, Story Rich, Crowdfunded, Isometric, Fishing, Loot, Open World, Adventure, Female Protagonist, Steampunk",20
460790,Bayonetta,"Action, Female Protagonist, Hack and Slash, Gore, Sexual Content, Nudity, Singleplayer, Spectacle fighter, Mature, Great Soundtrack, Character Action Game, Adventure, Fast-Paced, Third Person, Fantasy, Beat 'em up, Comedy, Classic, Anime, Atmospheric",20
460950,Katana ZERO,"Pixel Graphics, Action, Great Soundtrack, Indie, Story Rich, Platformer, Cyberpunk, 2D Platformer, Hack and Slash, 2D, Fast-Paced, Violent, Difficult, Singleplayer, Time Manipulation, Gore, Ninja, Retro, Noir, Sci-fi",20
464060,RUINER,"Cyberpunk, Action, Top-Down Shooter, Violent, Great Soundtrack, Indie, Twin Stick Shooter, Gore, Isometric, Atmospheric, Difficult, Singleplayer, Sci-fi, Shooter, Top-Down, Dystopian, Hack and Slash, Third Person, Fast-Paced, Open World",20
466300,Planescape: Torment: Enhanced Edition,"RPG, Story Rich, CRPG, Isometric, Fantasy, Choices Matter, Dark Fantasy, Dungeons & Dragons, Philosophical, Atmospheric, Adventure, Singleplayer, Real-Time with Pause, Tactical RPG, Retro, Strategy, Dungeon Crawler, Action RPG, Action-Adventure, 2D",20
466630,The Pedestrian,"Puzzle, Puzzle Platformer, Logic, Side Scroller, Platformer, Atmospheric, 2D Platformer, Female Protagonist, 2.5D, 3D, Building, Mystery, Adventure, Relaxing, Colorful, Cute, Surreal, Minimalist, Family Friendly, Emotional",20
473950,Manifold Garden,"Puzzle, Surreal, Abstract, First-Person, Difficult, Exploration, Puzzle Platformer, Psychedelic, Experimental, Atmospheric, Minimalist, Philosophical, Relaxing, Nonlinear, Indie, Singleplayer, Mystery, Adventure, Colorful, Multiple Endings",20
475550,Beholder,"Dystopian, Choices Matter, Political Sim, Strategy, Dark, Atmospheric, Singleplayer, Simulation, Story Rich, Multiple Endings, Political, Point & Click, Dark Humor, Indie, Great Soundtrack, 3D, Adventure, 2D, RPG, Violent",20
477740,Zero Escape: The Nonary Games,"Visual Novel, Story Rich, Puzzle, Mystery, Sci-fi, Choices Matter, Multiple Endings, Psychological Horror, Anime, Adventure, Escape Room, Atmospheric, Great Soundtrack, Singleplayer, Point & Click, Horror, Gore, Violent, Detective, Time Travel",20
480490,Prey,"Sci-fi, Immersive Sim, Space, Singleplayer, Horror, Atmospheric, FPS, First-Person, Story Rich, Exploration, Action, Aliens, Survival Horror, Futuristic, Stealth, Psychological Horror, Adventure, RPG, Open World, Great Soundtrack",20
481510,Night in the Woods,"Story Rich, Adventure, Atmospheric, Stylized, Dark Humor, Exploration, Choices Matter, Narrative, Singleplayer, 2D, Psychological Horror, Hand-drawn, Cats, Mystery, Platformer, Visual Novel, Conversation, 2D Platformer, Funny, Capitalism",20
482400,System Shock,"Action, Immersive Sim, Cyberpunk, Adventure, Sci-fi, Horror, Remake, FPS, Atmospheric, First-Person, Singleplayer, Space, Survival Horror, Shooter, Story Rich, Gore, Violent, RPG, Kickstarter, Survival",20
485460,The Banner Saga 3,"Strategy, RPG, Turn-Based Tactics, Story Rich, Indie, Turn-Based Strategy, Turn-Based Combat, Choices Matter, Turn-Based, Tactical RPG, Tactical, Singleplayer, Vikings, Fantasy, Hand-drawn, Great Soundtrack, Atmospheric, Adventure, Isometric",19
492720,Tropico 6,"City Builder, Strategy, Simulation, Economy, Management, Political Sim, Multiplayer, Sandbox, Politics, Building, Political, Singleplayer, Co-op, Funny, Choices Matter, Diplomacy, Destruction, Atmospheric, Story Rich, Top-Down",20
493340,Planet Coaster,"Simulation, Building, Management, Sandbox, Family Friendly, Relaxing, Strategy, Singleplayer, Economy, Realistic, Funny, Great Soundtrack, Atmospheric, Colorful, Third Person, City Builder, Casual, God Game, 3D, Multiplayer",20
493900,Dungeons 3,"Strategy, Villain Protagonist, Base Building, RTS, Simulation, God Game, Management, Female Protagonist, Comedy, Multiplayer, Funny, Economy, Singleplayer, Dark Fantasy, Dark Humor, Online Co-Op, Co-op Campaign, Horror, Real Time Tactics, Isometric",20
496300,Kingdom: New Lands,"Tower Defense, Survival, Base Building, Minimalist, Exploration, Roguelite, Roguelike, Building, Strategy, Colony Sim, Atmospheric, Side Scroller, Singleplayer, Soundtrack, Pixel Graphics, Adventure, Fantasy, Medieval, Open World, Simulation",20
497360,"Gabriel Knight® 3: Blood of the Sacred, Blood of the Damned","Adventure, Point & Click, Mystery, 1990's, Classic, Story Rich, Third Person, Detective, Vampire, Puzzle",10
500810,Arcanum: Of Steamworks and Magick Obscura,"RPG, Steampunk, Story Rich, Isometric, CRPG, Classic, Fantasy, Open World, Singleplayer, Atmospheric, Magic, Cult Classic, Character Customization, Choices Matter, Great Soundtrack, Turn-Based Combat, Adventure, Real-Time with Pause, Turn-Based, Dwarf",20
